"","season","team","def_epa_play_allowed","def_epa_db_allowed","def_epa_rush_allowed","def_ypa_allowed","def_ypc_allowed","def_sack_rate","def_int_rate_forced"
"1",2019,"ARI",0.0949975879045294,0.227115338458957,-0.0979123850006832,7.96173044925125,4.37813211845102,0.0748829953198128,0.0199667221297837
"2",2019,"ATL",0.0376900194505041,0.130404090390408,-0.0865160043264691,7.71828358208955,4.21615201900237,0.0886524822695035,0.0279850746268657
"3",2019,"BAL",-0.0799382404445112,-0.108660221241322,-0.0344554220474399,6.57245080500894,4.53846153846154,0.0536013400335008,0.0178890876565295
"4",2019,"BUF",-0.062396992125667,-0.0683545304087782,-0.0534960620067195,6.34602076124567,4.25178147268409,0.068362480127186,0.0207612456747405
"5",2019,"CAR",0.050510987434581,0.0165123882273986,0.0961225913147785,7.34742647058824,5.15955056179775,0.0971524288107203,0.0386029411764706
"6",2019,"CHI",-0.0514843612425058,-0.000910898389764398,-0.125145709310629,6.64798598949212,3.94202898550725,0.0729684908789386,0.021015761821366
"7",2019,"CIN",0.106742021677528,0.208911413694967,-0.000698013578905914,8.25851703406814,4.72619047619048,0.0905660377358491,0.032064128256513
"8",2019,"CLE",0.0263552533039112,0.0331094260222781,0.0183173501336733,7.29044834307992,5,0.0744101633393829,0.0409356725146199
"9",2019,"DAL",-0.0374576494699722,-0.00106049957893116,-0.0918298045897583,6.81722319859403,4.06879606879607,0.0378289473684211,0.0193321616871705
"10",2019,"DEN",-0.00214678292621521,0.0394974279719467,-0.0585522047295942,7.11731843575419,4.18544600938967,0.0710571923743501,0.0186219739292365
"11",2019,"DET",0.0643962586004369,0.164074237521078,-0.0755910568507493,7.75613747954174,4.07692307692308,0.0672926447574335,0.0245499181669394
"12",2019,"GB",0.00766600966822474,-0.0192840355132985,0.0433734070575805,7.47008547008547,4.85534591194969,0.064873417721519,0.0102564102564103
"13",2019,"HOU",0.0749067291002505,0.134778699079921,-0.0179343873439959,7.61136023916293,4.90528634361233,0.0852272727272727,0.0209267563527653
"14",2019,"IND",0.0120538187496567,0.0906164969946541,-0.111636246476801,7.52846975088968,4.09138381201044,0.0514096185737977,0.0177935943060498
"15",2019,"JAX",0.0622894278262879,0.103234149353306,0.00920247853608535,7.90715667311412,5.12413793103448,0.074468085106383,0.0154738878143133
"16",2019,"KC",0.00469991627732694,-0.0202600701271285,0.0435898536004515,6.77905308464849,4.91908713692946,0.0426098535286285,0.0100430416068867
